CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,VEHICLE_AGE,CLAIM_IND,AREA
0,47,0,9,108071,477015,Yes,Fem,High School,Teacher,71,Commercial,12630,unknown,3,No,2,12,0,Highly Urban/ Urban
0,44,0,17,168087,468778,Yes,Mal,PhD,Nurse,70,Private,20910,Minivan,2,No,1,15,0,Highly Urban/ Urban
0,55,0,8,90491,58890,No,Fem,Bachelors,Teacher,71,Commercial,30300,Pickup,3,No,8,10,0,Highly Urban/ Urban
0,64,1,14,66416,182559,No,Mal,Bachelors,Professional,80,Private,17890,Van,0,No,0,9,1,Highly Urban/ Urban
0,53,0,,21259,199614,Yes,Fem,<High School,Clerical,63,Private,28850,Sports Car,0,No,2,3,0,Highly Urban/ Urban
0,57,2,16,11587,471120,Yes,Mal,High School,Student,62,Commercial,6960,Pickup,2,No,0,12,0,Highly Rural/ Rural
0,44,0,8,175764,940179,No,Mal,High School,Teacher,104,Commercial,18980,Van,5,No,11,3,0,Highly Urban/ Urban
1,41,3,20,27764,723784,Yes,Mal,High School,Clerical,111,Private,10700,Minivan,2,No,3,3,0,Highly Rural/ Rural
0,53,0,15,83358,482898,No,Mal,Bachelors,Professional,89,Private,20510,Minivan,4,Yes,2,6,0,Highly Urban/ Urban
1,43,2,3,560,140363,No,Fem,High School,Home Maker,65,Private,6670,unknown,3,Yes,7,12,0,Highly Urban/ Urban
0,47,0,13,115495,396201,Yes,Fem,Masters,Nurse,101,Private,25790,Pickup,5,No,4,16,0,Highly Urban/ Urban
0,76,0,14,72227,170781,No,Fem,Bachelors,Professional,98,Private,15340,unknown,0,No,0,14,1,Highly Urban/ Urban
2,52,3,17,,244922,Yes,Fem,Bachelors,Professional,78,Private,24160,Minivan,2,No,2,17,0,Highly Rural/ Rural
1,59,4,19,75606,367027,Yes,Fem,Bachelors,Teacher,85,Commercial,11940,Minivan,4,No,2,16,1,Highly Urban/ Urban
0,63,1,18,68100,276076,Yes,Fem,Bachelors,Teacher,117,Commercial,21130,Minivan,0,No,2,14,0,Highly Rural/ Rural
1,44,2,17,,547212,Yes,Mal,<High School,Teacher,78,Private,7530,Minivan,0,No,2,3,0,Highly Rural/ Rural
0,59,0,16,24423,726195,Yes,Mal,Masters,Nurse,89,Private,11320,Pickup,4,No,4,20,0,Highly Urban/ Urban
0,54,2,,178579,836472,Yes,Mal,Bachelors,Teacher,73,Commercial,26740,Panel Truck,0,No,2,10,0,Highly Urban/ Urban
0,30,1,,22236,111891,Yes,Fem,Bachelors,Student,62,Private,13420,Minivan,2,No,2,6,0,Highly Urban/ Urban
0,65,0,17,30882,276783,No,Mal,High School,Clerical,85,Private,12140,Pickup,0,No,3,3,0,Highly Urban/ Urban
0,35,3,17,114155,543731,No,Fem,PhD,Nurse,102,Private,4900,Sports Car,0,No,4,18,1,Highly Urban/ Urban
0,51,0,13,48796,1046814,Yes,Fem,Bachelors,Manager,79,Private,6280,unknown,5,No,3,11,0,Highly Urban/ Urban
0,69,0,17,81187,353047,Yes,Fem,Masters,Professional,68,Private,14920,unknown,2,No,4,13,1,Highly Urban/ Urban
0,53,0,10,76776,588900,No,Fem,Masters,Home Maker,101,Commercial,29700,Pickup,1,No,3,21,0,Highly Urban/ Urban
2,62,3,3,,220373,Yes,Fem,High School,Home Maker,84,Private,5900,unknown,2,Yes,3,3,1,Highly Urban/ Urban
0,75,0,,27590,236691,Yes,Mal,High School,Clerical,75,Private,16570,Van,3,No,3,3,0,Highly Urban/ Urban
1,76,1,18,,290603,Yes,Fem,PhD,Home Maker,77,Commercial,26790,Pickup,2,No,2,20,0,Highly Rural/ Rural
0,47,0,18,160760,462474,Yes,Mal,Masters,Professional,83,Private,11420,Minivan,2,No,1,13,0,Highly Rural/ Rural
0,39,0,14,54459,,Yes,Fem,High School,Teacher,61,Commercial,14080,unknown,2,Yes,3,3,1,Highly Urban/ Urban
0,42,0,18,89193,472698,Yes,Mal,Masters,Nurse,72,Private,20610,Van,0,Yes,4,17,0,Highly Urban/ Urban
0,59,0,13,26966,123669,No,Mal,High School,Clerical,87,Commercial,5300,Pickup,3,No,2,10,1,Highly Urban/ Urban
1,49,2,13,133074,524121,No,Mal,Masters,,78,Commercial,18810,Van,2,No,7,15,0,Highly Urban/ Urban
0,51,0,16,118569,644905,Yes,Mal,Masters,Nurse,50,Private,17760,Van,0,No,0,25,0,Highly Urban/ Urban
0,31,2,,32223,515331,No,Mal,<High School,Teacher,84,Commercial,4900,Pickup,2,No,3,8,1,Highly Rural/ Rural
0,51,0,15,184628,270894,No,Mal,PhD,Doctor,76,Private,33080,Minivan,0,No,4,15,0,Highly Urban/ Urban
0,60,0,15,70701,,Yes,Fem,Masters,Nurse,66,Private,28700,Minivan,0,No,2,12,0,Highly Urban/ Urban
0,42,0,15,76040,1096882,Yes,Fem,Bachelors,Manager,82,Private,9010,unknown,2,No,6,5,0,Highly Urban/ Urban
0,62,0,13,78104,290374,No,Fem,Bachelors,Teacher,107,Private,15300,unknown,2,No,2,12,0,Highly Urban/ Urban
0,39,0,10,141429,628306,Yes,Fem,Bachelors,Manager,53,Private,29170,Pickup,2,No,0,15,0,Highly Urban/ Urban
0,88,1,18,121321,563098,Yes,Mal,Bachelors,Teacher,70,Commercial,17120,Pickup,0,No,2,15,0,Highly Urban/ Urban
0,31,4,21,114458,435014,Yes,Fem,Bachelors,Teacher,73,Commercial,16150,unknown,5,No,7,7,0,Highly Urban/ Urban
0,80,2,19,113540,141336,No,Mal,Bachelors,Teacher,59,Commercial,27780,Minivan,0,No,3,3,0,Highly Urban/ Urban
0,64,0,15,39680,212673,Yes,Mal,Bachelors,Teacher,74,Commercial,10670,Minivan,2,No,2,3,0,Highly Urban/ Urban
0,47,0,17,72620,245973,Yes,Fem,Masters,Manager,67,Private,13610,Minivan,0,No,2,20,0,Highly Urban/ Urban
0,76,0,15,126185,407951,Yes,Fem,Bachelors,Manager,60,Private,20120,Minivan,0,No,6,12,0,Highly Urban/ Urban
0,44,0,14,,323895,No,Mal,High School,Teacher,93,Commercial,18700,Van,0,No,5,8,0,Highly Urban/ Urban
0,43,0,10,43757,135447,No,Mal,High School,Manager,81,Private,14620,Minivan,0,No,0,9,0,Highly Urban/ Urban
0,51,0,14,26996,611382,No,Fem,High School,Clerical,97,Private,8400,unknown,0,No,1,3,0,Highly Rural/ Rural
0,54,0,16,70412,238270,Yes,Fem,Bachelors,Professional,55,Private,6000,unknown,2,No,2,10,0,Highly Urban/ Urban
1,56,1,12,21598,223782,No,Fem,<High School,Clerical,64,Private,3560,unknown,2,No,0,9,1,Highly Urban/ Urban
0,61,0,12,39464,5889,No,Fem,Bachelors,Professional,94,Private,8690,unknown,2,No,5,11,0,Highly Urban/ Urban
0,76,0,18,52987,282056,Yes,Mal,<High School,Teacher,76,Commercial,6900,Pickup,0,No,0,6,0,Highly Rural/ Rural
0,51,2,10,10528,323895,No,Fem,Bachelors,Student,89,Private,5500,unknown,0,No,6,12,1,Highly Rural/ Rural
0,58,0,14,36574,221690,Yes,Mal,Bachelors,Clerical,80,Private,12230,Pickup,2,No,2,11,0,Highly Rural/ Rural
0,53,0,12,89512,329784,No,Mal,Bachelors,Manager,61,Private,15160,Minivan,2,No,1,12,0,Highly Urban/ Urban
1,23,1,12,5107,618345,Yes,Fem,High School,Student,83,Commercial,5100,Sports Car,2,No,3,12,0,Highly Rural/ Rural
1,53,1,12,,271034,Yes,Mal,High School,Clerical,56,Private,9060,Pickup,4,Yes,8,3,0,Highly Urban/ Urban
0,44,0,3,960,247338,No,Mal,High School,Student,109,Private,2630,Minivan,0,No,0,9,0,Highly Rural/ Rural
1,58,2,3,1360,188448,No,Mal,Bachelors,Student,111,Commercial,24070,Panel Truck,2,No,1,,0,Highly Rural/ Rural
0,62,0,,29699,241723,Yes,Mal,Bachelors,Clerical,70,Private,9410,Pickup,0,No,2,3,0,Highly Rural/ Rural
0,74,0,18,182478,812139,Yes,Fem,PhD,Doctor,87,Private,28030,Minivan,2,No,0,18,0,Highly Urban/ Urban
0,35,2,15,60614,,Yes,Mal,Bachelors,Professional,95,Commercial,10130,Pickup,1,No,5,6,0,Highly Urban/ Urban
0,57,0,8,77343,517807,Yes,Mal,Masters,,66,Commercial,17510,Van,1,Yes,7,16,0,Highly Urban/ Urban
0,68,2,19,35752,695353,Yes,Fem,High School,Clerical,75,Private,10920,unknown,0,No,0,5,0,Highly Rural/ Rural
0,60,2,14,76416,279527,No,Mal,Bachelors,Teacher,89,Commercial,14900,Minivan,2,No,0,15,0,Highly Rural/ Rural
0,58,0,11,57348,328155,Yes,Mal,High School,Teacher,80,Private,7140,Minivan,2,No,0,3,0,Highly Urban/ Urban
0,64,3,15,28468,230663,Yes,Mal,<High School,Clerical,77,Private,1500,Minivan,0,No,5,8,0,Highly Urban/ Urban
0,77,0,17,37887,282672,No,Mal,High School,Clerical,74,Commercial,30410,Panel Truck,0,No,2,10,0,Highly Rural/ Rural
0,43,3,3,1360,275047,No,Fem,High School,Home Maker,73,Private,7120,Sports Car,0,No,5,8,0,Highly Rural/ Rural
0,70,0,16,190469,29445,No,Fem,PhD,Manager,81,Private,27680,unknown,0,No,7,19,0,Highly Urban/ Urban
0,53,0,12,26465,247338,No,Fem,High School,Teacher,85,Commercial,17330,unknown,0,No,1,12,1,Highly Urban/ Urban
0,59,3,8,31552,560708,Yes,Fem,High School,Teacher,71,Commercial,14660,Minivan,2,No,2,3,0,Highly Urban/ Urban
1,56,2,18,31284,294450,No,Fem,<High School,Teacher,72,Private,11590,unknown,2,No,5,8,1,Highly Urban/ Urban
0,61,0,16,23836,115766,Yes,Fem,High School,Clerical,63,Commercial,16000,Pickup,2,No,3,3,0,Highly Rural/ Rural
0,42,0,15,65006,288165,Yes,Mal,Bachelors,Professional,64,Private,14690,Minivan,2,No,1,,0,Highly Rural/ Rural
1,54,1,14,5440,159003,No,Fem,High School,Home Maker,95,Private,1950,unknown,1,Yes,10,3,1,Highly Urban/ Urban
0,52,1,3,960,58890,Yes,Fem,<High School,Student,77,Private,9030,unknown,0,Yes,1,3,0,Highly Rural/ Rural
0,46,0,17,33194,11778,No,Fem,<High School,Clerical,113,Private,28190,unknown,2,No,2,3,0,Highly Urban/ Urban
0,54,0,16,26697,304529,Yes,Fem,High School,Clerical,76,Commercial,23980,Pickup,2,No,6,12,0,Highly Rural/ Rural
0,20,1,3,560,270894,Yes,Fem,High School,Student,89,Private,9830,unknown,4,No,9,11,0,Highly Urban/ Urban
0,32,0,3,560,359229,Yes,Mal,<High School,Student,70,Private,11750,Minivan,3,No,4,3,0,Highly Urban/ Urban
0,49,0,15,93932,29445,No,Fem,Bachelors,Manager,71,Private,28830,unknown,2,No,4,7,0,Highly Urban/ Urban
0,52,0,16,34351,353834,Yes,Mal,<High School,Clerical,108,Private,9730,Pickup,4,Yes,7,3,1,Highly Urban/ Urban
0,58,0,10,89721,358169,Yes,Fem,PhD,Nurse,75,Private,20150,unknown,0,No,6,12,0,Highly Urban/ Urban
0,44,1,14,62353,461576,Yes,Fem,Masters,Professional,71,Private,28290,Pickup,2,No,0,3,0,Highly Urban/ Urban
0,84,0,17,63854,465825,Yes,Mal,Bachelors,Professional,83,Private,14870,Minivan,1,No,9,13,0,Highly Urban/ Urban
0,56,0,3,960,76557,Yes,Mal,High School,Student,60,Commercial,32280,Panel Truck,0,No,4,,0,Highly Rural/ Rural
0,59,0,16,64359,88335,No,Mal,<High School,Teacher,88,Private,16050,Minivan,1,No,3,3,1,Highly Urban/ Urban
0,54,0,,16668,235560,No,Fem,Bachelors,Student,79,Commercial,25010,unknown,1,Yes,0,11,1,Highly Urban/ Urban
0,71,0,17,16549,723605,Yes,Mal,<High School,Clerical,67,Private,20000,Van,2,Yes,2,7,0,Highly Urban/ Urban
0,57,0,15,78064,612456,No,Fem,Masters,Manager,78,Private,27330,Sports Car,2,No,4,16,1,Highly Urban/ Urban
0,40,0,15,100606,421490,Yes,Fem,<High School,Teacher,83,Commercial,24300,Pickup,0,No,5,8,0,Highly Rural/ Rural
1,38,3,12,131411,727291,Yes,Fem,Bachelors,Teacher,68,Commercial,23470,Minivan,0,No,4,11,0,Highly Urban/ Urban
0,65,0,15,113718,805023,Yes,Mal,Masters,,63,Commercial,30690,Panel Truck,4,No,4,17,0,Highly Urban/ Urban
0,77,0,13,37038,,No,Fem,Bachelors,Student,118,Commercial,12610,unknown,2,No,2,10,1,Highly Urban/ Urban
0,82,0,15,101329,170781,No,Fem,Bachelors,Professional,76,Private,11580,unknown,1,No,4,14,1,Highly Urban/ Urban
0,63,0,13,122752,508040,No,Mal,Masters,,77,Commercial,33960,Panel Truck,0,No,4,,0,Highly Urban/ Urban
0,44,0,15,15867,948022,Yes,Mal,High School,Clerical,98,Private,10880,Pickup,2,No,4,10,0,Highly Rural/ Rural
0,62,0,14,52565,318006,No,Mal,<High School,Teacher,86,Private,15100,Minivan,1,Yes,7,9,1,Highly Urban/ Urban
0,49,0,9,51181,487669,Yes,Fem,High School,Professional,77,Private,15860,unknown,2,No,5,,0,Highly Urban/ Urban
0,45,1,16,78449,299499,Yes,Fem,Bachelors,Teacher,89,Commercial,9290,unknown,0,No,0,12,1,Highly Urban/ Urban
0,72,0,10,56829,500565,No,Mal,Masters,Nurse,55,Private,22920,Minivan,2,No,0,15,0,Highly Urban/ Urban
0,28,3,14,88677,454333,No,Fem,Bachelors,Teacher,100,Commercial,17400,Minivan,0,No,0,12,0,Highly Urban/ Urban
0,59,0,15,31653,459480,Yes,Fem,<High School,Clerical,54,Private,13550,Sports Car,5,No,4,7,1,Highly Urban/ Urban
0,58,0,9,65109,464186,No,Mal,Bachelors,Manager,96,Private,14780,Minivan,1,No,3,12,0,Highly Urban/ Urban
0,77,0,16,67322,297145,Yes,Fem,Masters,Manager,57,Private,14400,Sports Car,4,No,0,14,0,Highly Urban/ Urban
1,52,1,13,21162,,No,Mal,<High School,Clerical,87,Private,3480,Minivan,0,No,1,3,0,Highly Rural/ Rural
0,74,0,16,64929,322710,No,Fem,High School,Teacher,87,Commercial,16210,Pickup,3,No,13,3,1,Highly Urban/ Urban
4,54,5,3,960,23556,No,Fem,<High School,Student,83,Private,7920,Sports Car,4,No,3,,1,Highly Rural/ Rural
0,57,0,13,91134,217893,No,Mal,Masters,,97,Commercial,28090,Panel Truck,2,No,7,18,0,Highly Urban/ Urban
0,58,0,12,99306,484705,Yes,Mal,Masters,Nurse,61,Private,17980,Van,0,No,3,29,0,Highly Urban/ Urban
0,67,0,15,103255,541365,No,Mal,PhD,Manager,63,Private,14320,Minivan,2,No,0,17,0,Highly Urban/ Urban
0,62,0,16,40605,333062,Yes,Fem,High School,Clerical,93,Private,20800,Sports Car,0,No,0,7,1,Highly Urban/ Urban
0,59,0,15,79764,965636,Yes,Fem,High School,Teacher,99,Commercial,9380,Sports Car,5,No,2,3,0,Highly Urban/ Urban
0,64,0,11,58735,206203,Yes,Fem,High School,Manager,80,Private,15680,Minivan,2,No,0,12,0,Highly Urban/ Urban
0,76,0,17,118702,776481,Yes,Mal,Masters,Nurse,68,Private,1500,Minivan,2,No,2,18,0,Highly Urban/ Urban
0,78,0,13,162987,873986,No,Fem,PhD,Doctor,68,Private,11240,unknown,0,No,3,23,0,Highly Urban/ Urban
0,38,2,3,960,128660,Yes,Fem,<High School,Student,74,Private,6140,Sports Car,1,No,0,3,0,Highly Urban/ Urban
0,52,2,12,104762,490371,Yes,Fem,PhD,Manager,75,Private,34270,Pickup,2,No,2,19,0,Highly Urban/ Urban
0,49,4,17,35495,247338,No,Fem,High School,Manager,85,Private,21670,unknown,0,No,0,3,0,Highly Urban/ Urban
0,69,0,14,68455,282851,No,Mal,High School,Teacher,101,Commercial,19420,Van,2,No,0,10,0,Highly Rural/ Rural
0,52,0,12,41719,213907,Yes,Mal,<High School,Clerical,73,Commercial,11120,Pickup,2,No,0,8,0,Highly Rural/ Rural
0,76,0,18,49026,422784,Yes,Fem,Bachelors,Teacher,86,Commercial,29490,Minivan,2,No,2,5,0,Highly Rural/ Rural
1,60,2,18,152585,457285,Yes,Fem,PhD,Doctor,91,Private,10560,Sports Car,0,No,3,15,1,Highly Urban/ Urban
0,70,0,17,116486,572178,Yes,Fem,Masters,Nurse,83,Private,30600,unknown,2,Yes,4,21,0,Highly Urban/ Urban
0,57,0,13,3240,394563,No,Fem,PhD,Home Maker,98,Private,11380,Minivan,2,No,2,19,0,Highly Rural/ Rural
0,51,3,15,22346,29445,No,Fem,High School,Teacher,82,Commercial,7100,Minivan,2,No,2,,1,Highly Urban/ Urban
0,69,0,12,138564,744305,No,Fem,PhD,Manager,55,Private,19630,Pickup,2,No,0,12,0,Highly Urban/ Urban
0,54,1,15,39199,616238,Yes,Fem,High School,Clerical,143,Private,9500,Minivan,0,No,4,11,0,Highly Rural/ Rural
2,56,2,12,69994,507392,Yes,Mal,Bachelors,Teacher,94,Private,3860,Minivan,2,No,2,9,1,Highly Urban/ Urban
0,52,0,,78646,753120,Yes,Mal,PhD,Doctor,72,Private,27020,Minivan,2,No,3,,0,Highly Urban/ Urban
0,47,1,17,53242,426613,No,Fem,Bachelors,Professional,68,Private,10070,Minivan,1,No,6,,0,Highly Urban/ Urban
0,67,0,16,18764,248113,Yes,Mal,<High School,Clerical,65,Commercial,33990,Panel Truck,0,No,2,8,0,Highly Rural/ Rural
0,51,0,9,76469,372120,No,Mal,Masters,Nurse,71,Private,15350,Minivan,2,No,0,21,0,Highly Urban/ Urban
0,65,0,12,179767,569112,Yes,Fem,Bachelors,Professional,98,Private,33140,Van,2,No,0,7,0,Highly Urban/ Urban
0,61,0,12,77075,,Yes,Fem,Masters,Nurse,70,Private,31330,Minivan,2,No,0,18,0,Highly Urban/ Urban
0,62,0,15,169449,639954,Yes,Mal,PhD,,77,Commercial,29020,Panel Truck,2,No,2,11,0,Highly Urban/ Urban
0,41,1,13,7322,47112,No,Fem,<High School,Clerical,81,Private,18830,unknown,2,No,3,3,0,Highly Rural/ Rural
0,27,2,3,1360,,No,Fem,<High School,Student,95,Private,6200,Sports Car,0,No,2,7,0,Highly Rural/ Rural
1,54,3,14,60360,482898,No,Mal,High School,Clerical,82,Private,11680,Pickup,5,No,7,3,1,Highly Urban/ Urban
0,76,0,17,174949,500759,Yes,Mal,PhD,,73,Commercial,26740,Panel Truck,3,No,2,17,0,Highly Urban/ Urban
0,24,1,15,20177,138302,Yes,Fem,<High School,Clerical,70,Private,8220,Sports Car,2,No,9,5,0,Highly Rural/ Rural
0,55,2,18,3965,962047,No,Fem,High School,Home Maker,50,Private,11640,unknown,0,Yes,2,3,1,Highly Urban/ Urban
0,28,1,3,960,176670,Yes,Fem,High School,Home Maker,87,Private,10860,unknown,0,Yes,2,3,0,Highly Urban/ Urban
0,85,0,15,20356,294397,No,Fem,Bachelors,Clerical,64,Private,21560,Pickup,4,No,7,3,0,Highly Urban/ Urban
0,32,1,3,960,312117,No,Mal,Bachelors,Student,91,Commercial,4500,Pickup,0,Yes,1,7,1,Highly Urban/ Urban
0,39,0,15,81706,465231,No,Mal,Bachelors,Manager,56,Private,16760,Minivan,2,No,3,3,0,Highly Urban/ Urban
0,69,0,16,68754,94224,No,Fem,Bachelors,Teacher,114,Commercial,13920,unknown,2,No,6,12,1,Highly Urban/ Urban
1,26,3,16,92410,826641,Yes,Mal,Bachelors,Professional,92,Private,10650,Pickup,2,Yes,5,3,1,Highly Urban/ Urban
0,83,0,13,145754,996909,No,Mal,Bachelors,Manager,57,Private,10960,Sports Car,2,No,5,11,0,Highly Urban/ Urban
1,67,3,21,,141336,Yes,Fem,Bachelors,Student,61,Commercial,10900,unknown,0,Yes,4,11,0,Highly Urban/ Urban
0,21,1,6,17062,206115,No,Fem,<High School,Clerical,76,Private,1500,unknown,2,No,6,9,0,Highly Rural/ Rural
0,62,0,14,57542,53001,No,Fem,<High School,Clerical,92,Private,21460,unknown,2,No,3,8,1,Highly Urban/ Urban
0,53,0,14,48172,296226,Yes,Mal,Masters,Nurse,81,Private,10880,Pickup,0,Yes,2,18,0,Highly Urban/ Urban
0,50,1,14,37005,337875,Yes,Mal,High School,Clerical,68,Private,9200,Minivan,5,No,1,3,0,Highly Urban/ Urban
0,84,0,14,98035,,No,Fem,High School,Manager,96,Private,21440,Sports Car,1,No,7,9,0,Highly Urban/ Urban
1,54,1,14,64949,283145,Yes,Fem,Bachelors,Manager,86,Private,5600,unknown,4,No,2,13,1,Highly Urban/ Urban
0,59,0,19,46978,,Yes,Fem,Bachelors,Professional,58,Private,16700,Minivan,1,No,0,14,0,Highly Urban/ Urban
0,48,0,11,58464,424752,Yes,Mal,Bachelors,Professional,67,Private,17720,Van,0,Yes,3,10,0,Highly Urban/ Urban
0,51,1,13,14279,64779,No,Fem,<High School,Clerical,77,Private,21320,unknown,2,No,3,9,0,Highly Rural/ Rural
2,45,2,16,142529,306228,No,Fem,PhD,Manager,95,Private,19400,unknown,0,No,7,18,1,Highly Urban/ Urban
0,61,0,15,14966,939407,Yes,Fem,High School,Home Maker,68,Private,7760,Minivan,2,No,2,10,0,Highly Urban/ Urban
0,44,0,3,560,11778,No,Mal,High School,Student,70,Commercial,4500,Pickup,3,No,5,11,1,Highly Urban/ Urban
0,50,0,16,34911,300339,No,Fem,High School,Teacher,74,Commercial,18090,Minivan,0,No,1,7,0,Highly Urban/ Urban
0,51,1,3,560,94224,Yes,Fem,Bachelors,Student,120,Private,11290,Minivan,0,No,4,9,0,Highly Urban/ Urban
0,60,2,13,28456,358158,Yes,Fem,<High School,Clerical,92,Commercial,35890,Panel Truck,2,Yes,2,,0,Highly Rural/ Rural
0,78,0,15,116000,954018,No,Mal,Masters,Nurse,56,Private,41250,Van,2,No,3,17,0,Highly Urban/ Urban
0,71,0,15,181088,449117,Yes,Mal,PhD,,61,Commercial,32110,Panel Truck,2,No,2,17,0,Highly Urban/ Urban
0,53,0,15,55806,405233,No,Mal,Masters,Nurse,54,Private,1500,Minivan,3,No,11,8,0,Highly Urban/ Urban
0,67,0,17,176579,1296570,Yes,Fem,Masters,Manager,67,Private,6600,unknown,2,No,2,17,1,Highly Urban/ Urban
0,57,2,,52529,274597,Yes,Mal,Bachelors,Clerical,100,Private,1500,Minivan,6,No,2,9,1,Highly Urban/ Urban
0,44,0,13,,347451,Yes,Fem,High School,Student,79,Commercial,11600,Minivan,0,No,2,3,1,Highly Urban/ Urban
0,47,0,15,50508,418119,No,Fem,High School,Clerical,74,Private,7120,unknown,2,No,0,3,0,Highly Rural/ Rural
0,56,0,11,106954,578485,Yes,Fem,PhD,Doctor,62,Private,12920,unknown,2,No,5,3,0,Highly Urban/ Urban
0,60,0,11,75108,64779,No,Fem,Bachelors,Professional,78,Private,18100,unknown,2,No,4,12,0,Highly Urban/ Urban
0,69,1,,32165,264582,Yes,Fem,High School,Clerical,72,Private,12080,Sports Car,2,No,4,8,1,Highly Urban/ Urban
0,59,0,15,43516,47112,No,Mal,<High School,Clerical,95,Private,11680,Minivan,2,No,0,10,0,Highly Rural/ Rural
0,37,0,3,960,400452,No,Fem,<High School,Student,80,Commercial,13440,Pickup,4,No,10,3,1,Highly Urban/ Urban
0,60,0,14,69486,314697,Yes,Fem,Bachelors,Professional,97,Private,12910,unknown,2,Yes,3,8,1,Highly Urban/ Urban
0,26,4,3,960,609661,Yes,Fem,<High School,Home Maker,89,Private,26670,Sports Car,0,No,4,3,0,Highly Rural/ Rural
0,56,0,14,94361,706680,No,Fem,Bachelors,Manager,57,Commercial,28100,Pickup,2,No,7,15,0,Highly Urban/ Urban
0,42,3,3,1360,141336,Yes,Fem,<High School,Student,75,Private,7890,unknown,2,No,2,3,0,Highly Urban/ Urban
0,47,3,3,960,298302,Yes,Fem,Bachelors,Home Maker,87,Private,4100,unknown,2,No,6,10,1,Highly Urban/ Urban
0,50,0,15,83446,331837,Yes,Fem,PhD,Home Maker,71,Private,21480,Sports Car,2,No,5,19,0,Highly Rural/ Rural
3,54,3,15,48016,447684,Yes,Mal,High School,Teacher,81,Commercial,25920,Panel Truck,3,No,4,7,1,Highly Urban/ Urban
1,60,2,18,128035,212004,No,Mal,PhD,Doctor,86,Private,19450,Minivan,2,No,4,15,0,Highly Urban/ Urban
0,30,4,18,28029,264495,Yes,Fem,High School,Clerical,125,Private,24910,Pickup,2,No,2,3,0,Highly Urban/ Urban
0,39,2,15,40504,47112,No,Fem,<High School,Teacher,79,Private,5410,unknown,5,Yes,7,3,1,Highly Urban/ Urban
2,32,3,16,9575,461175,Yes,Fem,High School,Home Maker,86,Private,20150,Minivan,0,No,0,8,0,Highly Rural/ Rural
0,64,0,16,,,Yes,Mal,Masters,,69,Commercial,7880,Pickup,1,No,6,18,0,Highly Urban/ Urban
0,53,0,9,35068,678370,Yes,Fem,High School,Clerical,59,Private,8430,unknown,3,No,3,8,0,Highly Rural/ Rural
0,27,3,18,126923,420552,Yes,Mal,PhD,Doctor,72,Private,18240,Van,0,No,2,10,0,Highly Urban/ Urban
0,55,0,16,78992,412736,Yes,Fem,Bachelors,Manager,70,Private,9590,unknown,2,No,0,3,0,Highly Urban/ Urban
0,55,0,16,75061,797159,Yes,Fem,Bachelors,Professional,91,Private,26020,Sports Car,2,No,6,3,0,Highly Urban/ Urban
2,50,2,17,6722,756903,Yes,Fem,High School,Home Maker,77,Private,14350,Minivan,5,No,7,9,0,Highly Urban/ Urban
0,61,0,3,960,58890,Yes,Fem,High School,Student,122,Private,9770,unknown,0,No,2,9,0,Highly Rural/ Rural
0,21,1,16,98191,592640,Yes,Fem,Bachelors,Teacher,101,Commercial,22200,unknown,0,No,5,13,0,Highly Rural/ Rural
0,72,0,14,62032,368898,Yes,Fem,Masters,Nurse,91,Private,17410,Sports Car,0,Yes,9,10,0,Highly Urban/ Urban
2,54,3,13,91951,446156,Yes,Mal,Bachelors,Professional,88,Private,5600,Pickup,4,No,4,3,0,Highly Urban/ Urban
0,43,0,14,71140,388676,Yes,Fem,Masters,Nurse,77,Private,22350,unknown,4,No,5,21,0,Highly Urban/ Urban
0,44,3,19,23586,378724,Yes,Fem,<High School,Teacher,91,Commercial,19950,Pickup,1,No,9,9,1,Highly Urban/ Urban
1,51,1,11,200826,47112,No,Mal,Masters,,78,Commercial,25510,Panel Truck,0,No,3,17,1,Highly Urban/ Urban
0,48,2,17,52457,542944,Yes,Fem,Bachelors,Clerical,96,Private,15230,unknown,0,No,0,16,0,Highly Rural/ Rural
0,26,0,,104821,564168,Yes,Mal,Masters,Professional,80,Private,15950,Minivan,4,No,5,22,0,Highly Urban/ Urban
0,68,0,17,65475,480601,Yes,Mal,Bachelors,Manager,86,Private,21920,Van,0,No,2,,0,Highly Urban/ Urban
0,41,1,14,10184,138705,Yes,Fem,<High School,Professional,105,Private,9280,unknown,4,No,1,10,0,Highly Urban/ Urban
1,43,1,9,,908423,Yes,Fem,<High School,Clerical,97,Private,7340,unknown,2,No,2,3,1,Highly Urban/ Urban
0,41,0,14,92965,382149,Yes,Mal,PhD,Doctor,103,Private,15910,Minivan,4,No,3,12,0,Highly Urban/ Urban
0,64,0,14,178802,647790,No,Fem,Masters,Nurse,95,Private,7000,Sports Car,3,No,1,26,0,Highly Urban/ Urban
